timestamp, temperature.gpu, power.draw [W], utilization.gpu [%], clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks.current.sm [MHz], clocks_event_reasons.active
2026/05/01 21:26:43.129, 79, 87.54 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:43.637, 80, 87.79 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:44.139, 79, 87.96 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:44.647, 79, 88.43 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:45.151, 80, 88.16 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:45.658, 80, 87.80 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:46.168, 80, 87.18 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:46.677, 80, 87.90 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:47.178, 79, 86.66 W, 93 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:47.688, 79, 86.41 W, 92 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:48.198, 79, 86.10 W, 92 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:48.706, 79, 85.96 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:49.208, 80, 88.01 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:49.718, 79, 88.83 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:50.218, 79, 105.92 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:50.728, 80, 87.92 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:51.228, 79, 88.67 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:51.738, 80, 88.45 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:52.248, 80, 88.29 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:52.751, 80, 88.49 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:53.258, 80, 88.08 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:53.768, 80, 87.48 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:54.268, 80, 88.56 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:54.778, 80, 88.09 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:55.278, 80, 85.45 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:55.778, 80, 88.51 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:56.288, 80, 88.80 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:56.788, 81, 90.02 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:57.298, 81, 87.29 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:57.798, 80, 88.83 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:58.298, 81, 88.85 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:58.809, 81, 89.58 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:59.319, 81, 89.20 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:26:59.829, 81, 89.17 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:00.339, 81, 89.13 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:00.848, 81, 89.23 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:01.349, 81, 89.36 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:01.859, 82, 89.32 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:02.369, 81, 89.19 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:02.878, 82, 89.91 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:03.379, 82, 90.02 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:03.889, 82, 89.87 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:04.399, 82, 89.73 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:04.909, 81, 89.53 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:05.419, 82, 89.36 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:05.929, 82, 89.51 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:06.429, 82, 87.72 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:06.939, 82, 89.06 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:07.449, 82, 89.34 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:07.949, 82, 90.58 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:08.459, 82, 89.66 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:08.969, 82, 89.36 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:09.469, 82, 89.02 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:09.972, 82, 89.35 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:10.479, 82, 89.26 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:10.989, 82, 89.13 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:11.499, 83, 90.75 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:12.009, 83, 93.56 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:12.509, 83, 94.16 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:13.010, 83, 94.04 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:13.519, 83, 94.00 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:14.029, 84, 94.21 W, 96 %, 2460 MHz, 8001 MHz, 2460 MHz, 0x0000000000000004
2026/05/01 21:27:14.530, 83, 94.37 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:15.039, 83, 94.61 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:15.540, 83, 94.53 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:16.049, 83, 94.60 W, 94 %, 2460 MHz, 8001 MHz, 2460 MHz, 0x0000000000000004
2026/05/01 21:27:16.550, 83, 94.79 W, 96 %, 2460 MHz, 8001 MHz, 2460 MHz, 0x0000000000000004
2026/05/01 21:27:17.059, 83, 94.67 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:17.570, 84, 94.82 W, 96 %, 2430 MHz, 8001 MHz, 2430 MHz, 0x0000000000000004
2026/05/01 21:27:18.080, 83, 94.84 W, 96 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000004
2026/05/01 21:27:18.590, 83, 94.23 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:19.090, 83, 92.86 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:19.600, 83, 91.90 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:20.110, 83, 92.17 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:20.620, 83, 92.41 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:21.125, 83, 92.43 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:21.630, 84, 92.45 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:22.140, 83, 92.53 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:22.650, 83, 92.75 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:23.160, 84, 92.82 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:23.670, 84, 93.04 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:24.180, 84, 93.18 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:24.690, 84, 93.02 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:25.200, 83, 92.47 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:25.700, 84, 93.47 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:26.203, 84, 92.45 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:26.710, 84, 90.22 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:27.212, 83, 88.56 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:27.720, 83, 88.78 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:28.221, 83, 89.33 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:28.731, 83, 90.17 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:29.240, 84, 94.01 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:29.750, 84, 90.99 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:30.260, 83, 90.85 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:30.771, 84, 90.97 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:31.276, 84, 91.29 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:31.780, 84, 91.66 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:32.286, 84, 91.78 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:32.791, 84, 91.91 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:33.291, 84, 92.03 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:33.801, 84, 92.16 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:34.311, 84, 92.30 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:34.811, 83, 92.46 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:35.321, 84, 92.67 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:35.831, 84, 92.76 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:36.341, 84, 92.81 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:36.851, 84, 92.59 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:37.361, 83, 92.07 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:37.870, 84, 92.07 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:38.371, 84, 91.70 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:38.881, 84, 91.45 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:39.381, 84, 91.70 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:39.891, 84, 92.13 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:40.401, 84, 92.02 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:40.911, 84, 91.77 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:41.412, 83, 91.40 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:41.921, 83, 91.16 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:42.432, 83, 91.21 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:42.941, 84, 91.91 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:43.452, 84, 92.79 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:43.962, 85, 93.80 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:44.471, 84, 94.05 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:44.977, 84, 94.26 W, 96 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000000
2026/05/01 21:27:45.482, 84, 94.40 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:45.982, 84, 94.57 W, 96 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000004
2026/05/01 21:27:46.492, 85, 94.55 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:47.002, 85, 94.57 W, 96 %, 2460 MHz, 8001 MHz, 2460 MHz, 0x0000000000000004
2026/05/01 21:27:47.512, 85, 94.68 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:48.022, 84, 94.66 W, 96 %, 2460 MHz, 8001 MHz, 2460 MHz, 0x0000000000000004
2026/05/01 21:27:48.522, 84, 94.43 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:49.032, 84, 94.60 W, 96 %, 2460 MHz, 8001 MHz, 2460 MHz, 0x0000000000000004
2026/05/01 21:27:49.532, 84, 95.37 W, 96 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000000
2026/05/01 21:27:50.042, 85, 93.30 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:50.542, 84, 92.85 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:51.052, 84, 88.40 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:51.562, 84, 92.86 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:52.071, 84, 93.37 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:52.572, 84, 93.89 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:53.072, 84, 93.93 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:53.572, 84, 94.01 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:54.082, 85, 93.98 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:54.583, 84, 93.89 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:55.092, 84, 94.00 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:55.602, 84, 94.08 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:56.103, 85, 94.10 W, 96 %, 2460 MHz, 8001 MHz, 2460 MHz, 0x0000000000000000
2026/05/01 21:27:56.612, 85, 94.15 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:57.123, 84, 94.15 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:27:57.632, 84, 93.92 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:58.133, 84, 93.67 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:58.635, 84, 92.73 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:59.143, 84, 91.62 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:27:59.652, 84, 91.36 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:00.163, 84, 91.41 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:00.673, 84, 91.41 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:01.174, 84, 91.46 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:01.683, 84, 91.57 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:02.193, 84, 91.39 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:02.703, 84, 91.37 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:03.203, 84, 91.52 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:03.713, 84, 91.64 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:04.213, 84, 91.72 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:04.713, 84, 91.55 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:05.223, 84, 91.46 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:05.733, 84, 91.37 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:06.235, 84, 90.32 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:06.743, 84, 92.34 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:07.246, 84, 92.44 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:07.753, 84, 92.73 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:28:08.263, 84, 93.02 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:28:08.773, 84, 93.12 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:28:09.276, 84, 93.04 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:09.783, 85, 93.10 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:10.286, 84, 93.14 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:28:10.794, 84, 93.25 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:28:11.304, 84, 93.20 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:11.813, 84, 93.42 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:12.317, 84, 93.54 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:12.824, 84, 93.48 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:28:13.328, 84, 93.35 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:13.834, 85, 93.14 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:14.338, 84, 92.78 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:14.844, 84, 90.68 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:15.349, 83, 88.71 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:15.854, 84, 88.86 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:16.354, 84, 89.42 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:16.864, 84, 89.50 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:17.364, 84, 88.71 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:17.874, 84, 89.30 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:18.374, 84, 89.34 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:18.884, 84, 89.58 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:19.394, 84, 89.44 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:19.904, 84, 90.28 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:20.414, 84, 89.74 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:20.914, 84, 89.74 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:21.424, 84, 89.67 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:21.934, 84, 89.38 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:22.444, 84, 89.51 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:22.954, 84, 92.06 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:23.464, 85, 91.54 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:23.974, 84, 92.10 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:24.475, 85, 93.14 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:24.984, 85, 93.24 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:25.493, 85, 93.14 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:25.994, 84, 93.02 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:26.505, 85, 92.90 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:27.014, 84, 92.50 W, 94 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:27.524, 84, 92.42 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:28.035, 84, 92.49 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:28.545, 85, 92.74 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:28:29.055, 84, 92.79 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:29.562, 85, 92.78 W, 94 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:30.065, 85, 93.22 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:30.569, 84, 92.95 W, 95 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:31.075, 85, 93.09 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:31.575, 85, 93.82 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:32.085, 85, 93.88 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:28:32.595, 85, 93.85 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
